id,question,option_a,option_b,option_c,option_d,correct_option,explanation,topic,difficulty
3742,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v50),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3751,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v55),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3752,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v55),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3761,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v60),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3762,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v60),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3771,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v65),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3772,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v65),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3781,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v70),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3782,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v70),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3791,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v75),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3792,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v75),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3801,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v80),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3802,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v80),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3811,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v85),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3812,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v85),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3821,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v90),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3822,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v90),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3831,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v95),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3832,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v95),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3841,Qu'est-ce que l'intégration continue (CI) ? (v0),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3842,Qu'est-ce que le TDD (Test Driven Development) implique ? (v0),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3843,Qu'est-ce que l'intégration continue (CI) ?,Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3844,Qu'est-ce que le TDD (Test Driven Development) implique ?,Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3845,Qu'est-ce que l'intégration continue (CI) ? (v2),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3846,Qu'est-ce que le TDD (Test Driven Development) implique ? (v2),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3849,Qu'est-ce que l'intégration continue (CI) ? (v4),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3850,Qu'est-ce que le TDD (Test Driven Development) implique ? (v4),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3853,Qu'est-ce que l'intégration continue (CI) ? (v6),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3854,Qu'est-ce que le TDD (Test Driven Development) implique ? (v6),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3857,Qu'est-ce que l'intégration continue (CI) ? (v8),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3858,Qu'est-ce que le TDD (Test Driven Development) implique ? (v8),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3861,Qu'est-ce que l'intégration continue (CI) ? (v10),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3862,Qu'est-ce que le TDD (Test Driven Development) implique ? (v10),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3865,Qu'est-ce que l'intégration continue (CI) ? (v12),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3866,Qu'est-ce que le TDD (Test Driven Development) implique ? (v12),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3869,Qu'est-ce que l'intégration continue (CI) ? (v14),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3870,Qu'est-ce que le TDD (Test Driven Development) implique ? (v14),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3873,Qu'est-ce que l'intégration continue (CI) ? (v16),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3874,Qu'est-ce que le TDD (Test Driven Development) implique ? (v16),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3877,Qu'est-ce que l'intégration continue (CI) ? (v18),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3878,Qu'est-ce que le TDD (Test Driven Development) implique ? (v18),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3881,Qu'est-ce que l'intégration continue (CI) ? (v20),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3882,Qu'est-ce que le TDD (Test Driven Development) implique ? (v20),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3885,Qu'est-ce que l'intégration continue (CI) ? (v22),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3886,Qu'est-ce que le TDD (Test Driven Development) implique ? (v22),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3889,Qu'est-ce que l'intégration continue (CI) ? (v24),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3890,Qu'est-ce que le TDD (Test Driven Development) implique ? (v24),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3893,Qu'est-ce que l'intégration continue (CI) ? (v26),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3894,Qu'est-ce que le TDD (Test Driven Development) implique ? (v26),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3897,Qu'est-ce que l'intégration continue (CI) ? (v28),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3898,Qu'est-ce que le TDD (Test Driven Development) implique ? (v28),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3901,Qu'est-ce que l'intégration continue (CI) ? (v30),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3902,Qu'est-ce que le TDD (Test Driven Development) implique ? (v30),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3905,Qu'est-ce que l'intégration continue (CI) ? (v32),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3906,Qu'est-ce que le TDD (Test Driven Development) implique ? (v32),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3909,Qu'est-ce que l'intégration continue (CI) ? (v34),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3910,Qu'est-ce que le TDD (Test Driven Development) implique ? (v34),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3913,Qu'est-ce que l'intégration continue (CI) ? (v36),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3914,Qu'est-ce que le TDD (Test Driven Development) implique ? (v36),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3917,Qu'est-ce que l'intégration continue (CI) ? (v38),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3918,Qu'est-ce que le TDD (Test Driven Development) implique ? (v38),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3921,Qu'est-ce que l'intégration continue (CI) ? (v40),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3922,Qu'est-ce que le TDD (Test Driven Development) implique ? (v40),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3925,Qu'est-ce que l'intégration continue (CI) ? (v42),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3926,Qu'est-ce que le TDD (Test Driven Development) implique ? (v42),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3929,Qu'est-ce que l'intégration continue (CI) ? (v44),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3930,Qu'est-ce que le TDD (Test Driven Development) implique ? (v44),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3933,Qu'est-ce que l'intégration continue (CI) ? (v46),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3934,Qu'est-ce que le TDD (Test Driven Development) implique ? (v46),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3937,Qu'est-ce que l'intégration continue (CI) ? (v48),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3938,Qu'est-ce que le TDD (Test Driven Development) implique ? (v48),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3941,Qu'est-ce que l'intégration continue (CI) ? (v50),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3942,Qu'est-ce que le TDD (Test Driven Development) implique ? (v50),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3945,Qu'est-ce que l'intégration continue (CI) ? (v52),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3946,Qu'est-ce que le TDD (Test Driven Development) implique ? (v52),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3949,Qu'est-ce que l'intégration continue (CI) ? (v54),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3950,Qu'est-ce que le TDD (Test Driven Development) implique ? (v54),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3953,Qu'est-ce que l'intégration continue (CI) ? (v56),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3954,Qu'est-ce que le TDD (Test Driven Development) implique ? (v56),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3957,Qu'est-ce que l'intégration continue (CI) ? (v58),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3958,Qu'est-ce que le TDD (Test Driven Development) implique ? (v58),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3961,Qu'est-ce que l'intégration continue (CI) ? (v60),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3962,Qu'est-ce que le TDD (Test Driven Development) implique ? (v60),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3965,Qu'est-ce que l'intégration continue (CI) ? (v62),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3966,Qu'est-ce que le TDD (Test Driven Development) implique ? (v62),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3969,Qu'est-ce que l'intégration continue (CI) ? (v64),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3970,Qu'est-ce que le TDD (Test Driven Development) implique ? (v64),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3973,Qu'est-ce que l'intégration continue (CI) ? (v66),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3974,Qu'est-ce que le TDD (Test Driven Development) implique ? (v66),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3977,Qu'est-ce que l'intégration continue (CI) ? (v68),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3978,Qu'est-ce que le TDD (Test Driven Development) implique ? (v68),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3981,Qu'est-ce que l'intégration continue (CI) ? (v70),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3982,Qu'est-ce que le TDD (Test Driven Development) implique ? (v70),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3985,Qu'est-ce que l'intégration continue (CI) ? (v72),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3986,Qu'est-ce que le TDD (Test Driven Development) implique ? (v72),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3989,Qu'est-ce que l'intégration continue (CI) ? (v74),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3990,Qu'est-ce que le TDD (Test Driven Development) implique ? (v74),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3993,Qu'est-ce que l'intégration continue (CI) ? (v76),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3994,Qu'est-ce que le TDD (Test Driven Development) implique ? (v76),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
3997,Qu'est-ce que l'intégration continue (CI) ? (v78),Automatisation des tests et builds à chaque commit,Déploiement manuel,Sauvegarde de la base,Monitoring,A,CI automatise builds/tests pour chaque commit.,SE - DevOps,Moyen
3998,Qu'est-ce que le TDD (Test Driven Development) implique ? (v78),Écrire les tests avant le code,Écrire la documentation après le code,Ne pas écrire de tests,Faire des tests manuels uniquement,A,TDD commence par écrire tests puis code.,SE - Tests,Moyen
